Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	type	set
jxn.DLPFC	GO:0032279	asymmetric synapse	45/880	232/14993	8.40828457549115e-13	1.21499712115847e-10	1.00014332319e-10	KCNAB2/EPB41/DNAJC6/PDE4B/ATP1A1/DNM3/CHRM3/CLSTN1/GRIK3/ARHGEF2/KCNH1/CAMK2G/CPEB3/GRIA4/MTMR2/ARHGAP32/IGSF9B/CABP1/ANKS1B/DCLK1/VPS35/DLGAP1/EPB41L3/ACTR2/CTNNA2/RTN4/ALS2/PLCB4/SYNDIG1/CACNG2/ITPR1/GAP43/KALRN/ATP2B2/MAP4/DLG1/HOMER1/STX1A/MAGI2/DGKI/DMTN/NTRK2/DNM1/GRIN1/FMR1	45	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0098984	neuron to neuron synapse	45/880	235/14993	1.34689717392736e-12	1.49550649043666e-10	1.2310488684709e-10	KCNAB2/EPB41/DNAJC6/PDE4B/ATP1A1/DNM3/CHRM3/CLSTN1/GRIK3/ARHGEF2/KCNH1/CAMK2G/CPEB3/GRIA4/MTMR2/ARHGAP32/IGSF9B/CABP1/ANKS1B/DCLK1/VPS35/DLGAP1/EPB41L3/ACTR2/CTNNA2/RTN4/ALS2/PLCB4/SYNDIG1/CACNG2/ITPR1/GAP43/KALRN/ATP2B2/MAP4/DLG1/HOMER1/STX1A/MAGI2/DGKI/DMTN/NTRK2/DNM1/GRIN1/FMR1	45	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0014069	postsynaptic density	44/880	227/14993	1.55242888280622e-12	1.49550649043666e-10	1.2310488684709e-10	KCNAB2/EPB41/DNAJC6/PDE4B/ATP1A1/DNM3/CLSTN1/GRIK3/ARHGEF2/KCNH1/CAMK2G/CPEB3/GRIA4/MTMR2/ARHGAP32/IGSF9B/CABP1/ANKS1B/DCLK1/VPS35/DLGAP1/EPB41L3/ACTR2/CTNNA2/RTN4/ALS2/PLCB4/SYNDIG1/CACNG2/ITPR1/GAP43/KALRN/ATP2B2/MAP4/DLG1/HOMER1/STX1A/MAGI2/DGKI/DMTN/NTRK2/DNM1/GRIN1/FMR1	44	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0033267	axon part	54/880	339/14993	1.59592204457513e-11	1.31777563109204e-09	1.08474701375633e-09	KCNAB2/CHRM3/GRIK3/KCNA2/KCNH1/ANK3/CRTAC1/CTNND1/STX3/APBB1/SYT7/HSPA8/LRRK2/SYT1/VAMP1/DCTN2/KCNC2/PCDH9/MYO5A/PRRT2/PAFAH1B1/NDEL1/ADCYAP1/EPB41L3/CYTH2/KCNIP3/SCN2A/RTN4/SCN1A/ALS2/NGEF/RANGAP1/GAP43/OPA1/CCK/DLG1/NMU/NRSN1/TIAM2/LMTK2/CNTNAP2/COBL/NRCAM/DGKI/ANK1/UNC13B/NTRK2/STXBP1/DNM1/GRIN1/C9orf72/TSC1/CDKL5/FMR1	54	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0098793	presynapse	52/880	348/14993	4.17057909874967e-10	3.01324339884663e-08	2.48039704294059e-08	KCNAB2/PDE4B/SLC6A17/CHRM3/GRIK3/RIMS3/KCNA2/SYT2/KCNH1/SLC17A6/STX3/SYT12/APBB1/ABCC8/SYT7/MTMR2/HSPA8/LRRK2/SYT1/RPH3A/VAMP1/KCNC2/APBA2/SV2B/PRRT2/NDEL1/ADCYAP1/KCNIP3/NRXN1/SYNDIG1/HRH3/WNT7A/CCK/CADPS/GUCY1B1/NMU/SLC9B2/SV2C/STXBP5/ICA1/STX1A/CADPS2/DGKI/FZD3/RIMS2/LGI3/UNC13B/NTRK2/STXBP1/DNM1/GRIN1/FMR1	52	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0150034	distal axon	42/880	256/14993	1.19688617179015e-09	7.6866689699412e-08	6.32739824151051e-08	KCNAB2/CHRM3/GRIK3/KCNA2/CRTAC1/CTNND1/STX3/APBB1/SYT7/HSPA8/LRRK2/SYT1/VAMP1/DCTN2/KCNC2/PCDH9/MYO5A/PRRT2/PAFAH1B1/NDEL1/ADCYAP1/CYTH2/KCNIP3/RTN4/ALS2/NGEF/GAP43/CCK/NMU/NRSN1/TIAM2/LMTK2/COBL/DGKI/UNC13B/NTRK2/STXBP1/GRIN1/C9orf72/TSC1/CDKL5/FMR1	42	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0045211	postsynaptic membrane	39/880	234/14993	2.96585062006593e-09	1.71426165839811e-07	1.41112050554716e-07	DNM3/CHRM3/CLSTN1/GRIK3/KCNH1/ANK3/KCNMA1/CPEB3/GRIA4/HTR3B/APBB1/ARHGAP32/IGSF9B/GRASP/CABP1/FAIM2/KCNC2/ANKS1B/GPHN/CBLN1/DLGAP1/SYNDIG1/CACNG2/NECTIN3/ATP2B2/DLG1/ANK2/GLRB/GABRA4/GABRA1/HOMER1/CADPS2/LRRC4/ANK1/NTRK2/DNM1/GRIN1/GABBR2/FMR1	39	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0034703	cation channel complex	32/880	197/14993	1.43528934901304e-07	7.54179312481397e-06	6.20814149046788e-06	KCNAB2/KCNQ4/PDE4B/GRIK3/OLFM3/KCNA2/KCNH1/CACNB2/KCNMA1/PKD2L1/GRIA4/HTR3B/ABCC8/KCNC2/AKAP6/CACNA1G/KCNH4/KCNIP3/DPP10/SCN2A/SCN1A/KCNS1/CACNG2/SACM1L/KCNIP4/KCNQ5/CNTNAP2/STX1A/KCNV1/KCNT1/GRIN1/CACNA1F	32	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0044304	main axon	16/880	60/14993	2.25560034063176e-07	1.0864474974043e-05	8.94325749092593e-06	KCNAB2/KCNA2/KCNH1/ANK3/APBB1/KCNC2/EPB41L3/SCN2A/SCN1A/CCK/DLG1/CNTNAP2/NRCAM/ANK1/DNM1/C9orf72	16	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0005911	cell-cell junction	49/880	388/14993	3.15221326184607e-07	1.40152251180541e-05	1.15368452984164e-05	MAGI3/ATP1A1/PKP1/SSX2IP/KCNA2/ARHGEF2/MPP7/JCAD/FRMPD2/ANK3/CTNND1/STX3/PAK1/PCDH9/AKAP6/CDH13/PPL/PLXDC1/EPB41L3/ACTN4/CYTH2/CTNNA2/SCN2A/DPP4/SCN1A/SGSM3/NECTIN3/CD200/RHO/MAGI1/DLG1/ADD1/SHROOM3/ANK2/RAPGEF2/CDH6/PDZD2/PIK3R1/CTNNA1/CDH18/CDH12/CDH10/THEMIS/PTPRK/AHI1/ZYX/CNTNAP2/MAGI2/EPB41L4B	49	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0043679	axon terminus	22/880	112/14993	4.74618137016749e-07	1.95949487996915e-05	1.61298795437271e-05	KCNAB2/CHRM3/GRIK3/KCNA2/STX3/SYT7/HSPA8/LRRK2/SYT1/VAMP1/KCNC2/PRRT2/ADCYAP1/KCNIP3/CCK/NMU/DGKI/UNC13B/NTRK2/STXBP1/GRIN1/FMR1	22	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0030133	transport vesicle	45/880	349/14993	5.33980421408786e-07	1.97534234360268e-05	1.6260330346174e-05	PDE4B/SLC6A17/CNST/SYT2/SLC17A6/STX3/SYT12/ABCC8/SYT7/SYTL2/MTMR2/LRRK2/SYT1/RPH3A/VAMP1/CHGA/APBA2/SCG3/SV2B/PRRT2/SNTB2/NDEL1/CLTC/RPH3AL/SYNRG/AP2A1/SPRED2/ITPR1/SLC9B2/SEC24D/SV2C/PCSK1/NRSN1/STXBP5/STEAP2/ICA1/STX1A/DGKI/LGI3/NCALD/UNC13B/DNM1/DBH/GRIN1/SEC16A	45	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0034702	ion channel complex	37/880	261/14993	5.46807569163372e-07	1.97534234360268e-05	1.6260330346174e-05	KCNAB2/KCNQ4/PDE4B/GRIK3/OLFM3/KCNA2/KCNH1/CACNB2/KCNMA1/PKD2L1/GRIA4/HTR3B/ABCC8/KCNC2/AKAP6/CACNA1G/KCNH4/KCNIP3/DPP10/SCN2A/SCN1A/KCNS1/CACNG2/SACM1L/DLG1/GLRB/KCNIP4/GABRA4/GABRA1/KCNQ5/STXBP5/CNTNAP2/STX1A/KCNV1/KCNT1/GRIN1/CACNA1F	37	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0043025	neuronal cell body	51/880	421/14993	6.57442813716388e-07	2.23530556663572e-05	1.84002570773875e-05	PTPRF/BRINP2/GRIK3/KCNA2/ARHGEF2/KCNH1/CNNM1/INPP5F/GRIA4/APBB1/SYT7/IGSF9B/ENO2/LRRK2/PDE1B/KIF5A/SLC38A2/KCNC2/ATP2B1/CIT/ARHGEF7/HTR2A/NGB/MYO5A/VPS35/PAFAH1B1/NDEL1/PLXDC1/RBFOX3/GSK3A/NRXN1/RTN4/SCN1A/ALS2/STAU1/SERPINI1/CCK/RAPGEF2/NRSN1/SLC25A27/CPNE5/PTPRK/LMTK2/PRKAR2B/CNTNAP2/COBL/DGKI/FZD3/C9orf72/FMR1/CACNA1F	51	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0044297	cell body	56/880	482/14993	7.29394028321654e-07	2.23806652025334e-05	1.84229842861866e-05	PTPRF/BRINP2/GNB1/GRIK3/USP33/KCNA2/ARHGEF2/KCNH1/CNNM1/INPP5F/GRIA4/APBB1/SYT7/IGSF9B/ENO2/LRRK2/PDE1B/KIF5A/SLC38A2/KCNC2/ATP2B1/CIT/ARHGEF7/HTR2A/NGB/MYO5A/VPS35/PAFAH1B1/NDEL1/PITPNM3/PLXDC1/RBFOX3/GSK3A/NRXN1/RTN4/SCN1A/ALS2/SYNDIG1/STAU1/SERPINI1/CCK/RAPGEF2/NRSN1/SLC25A27/CPNE5/PTPRK/LMTK2/PRKAR2B/CNTNAP2/COBL/DGKI/BRAF/FZD3/C9orf72/FMR1/CACNA1F	56	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0030658	transport vesicle membrane	29/880	181/14993	7.35696607003692e-07	2.23806652025334e-05	1.84229842861866e-05	SLC6A17/SYT2/SLC17A6/SYT12/ABCC8/SYT7/LRRK2/SYT1/RPH3A/VAMP1/CHGA/SCG3/SV2B/SNTB2/CLTC/RPH3AL/SYNRG/AP2A1/SPRED2/ITPR1/SLC9B2/SEC24D/SV2C/ICA1/STX1A/NCALD/UNC13B/DBH/SEC16A	29	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0008021	synaptic vesicle	27/880	162/14993	7.97816545634071e-07	2.30568981688247e-05	1.89796357171895e-05	PDE4B/SLC6A17/SYT2/SLC17A6/STX3/SYT12/ABCC8/SYT7/MTMR2/LRRK2/SYT1/RPH3A/VAMP1/APBA2/SV2B/PRRT2/NDEL1/SLC9B2/SV2C/STXBP5/ICA1/STX1A/DGKI/LGI3/UNC13B/DNM1/GRIN1	27	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0070382	exocytic vesicle	28/880	176/14993	1.31675983089193e-06	3.62422467740732e-05	2.98333555670753e-05	PDE4B/SLC6A17/SYT2/SLC17A6/STX3/SYT12/ABCC8/SYT7/SYTL2/MTMR2/LRRK2/SYT1/RPH3A/VAMP1/APBA2/SV2B/PRRT2/NDEL1/SLC9B2/SV2C/STXBP5/ICA1/STX1A/DGKI/LGI3/UNC13B/DNM1/GRIN1	28	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:1902495	transmembrane transporter complex	38/880	284/14993	1.65183785349348e-06	4.33982854236013e-05	3.57239574056962e-05	KCNAB2/KCNQ4/PDE4B/ATP1A1/GRIK3/OLFM3/KCNA2/KCNH1/CACNB2/KCNMA1/PKD2L1/GRIA4/HTR3B/ABCC8/KCNC2/AKAP6/CACNA1G/KCNH4/KCNIP3/DPP10/SCN2A/SCN1A/KCNS1/CACNG2/SACM1L/DLG1/GLRB/KCNIP4/GABRA4/GABRA1/KCNQ5/STXBP5/CNTNAP2/STX1A/KCNV1/KCNT1/GRIN1/CACNA1F	38	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0042734	presynaptic membrane	17/880	77/14993	1.74189996866158e-06	4.37747035602781e-05	3.60338117086973e-05	GRIK3/RIMS3/KCNA2/KCNH1/STX3/APBB1/SYT7/SYT1/KCNC2/PRRT2/NRXN1/STX1A/CADPS2/RIMS2/UNC13B/STXBP1/FMR1	17	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0043195	terminal bouton	15/880	63/14993	2.57942666206495e-06	6.21211921113975e-05	5.11360022479543e-05	GRIK3/STX3/SYT7/HSPA8/LRRK2/SYT1/VAMP1/KCNC2/ADCYAP1/CCK/NMU/UNC13B/NTRK2/STXBP1/GRIN1	15	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:1990351	transporter complex	38/880	292/14993	3.25386242407442e-06	7.41513352073787e-05	6.10387971475782e-05	KCNAB2/KCNQ4/PDE4B/ATP1A1/GRIK3/OLFM3/KCNA2/KCNH1/CACNB2/KCNMA1/PKD2L1/GRIA4/HTR3B/ABCC8/KCNC2/AKAP6/CACNA1G/KCNH4/KCNIP3/DPP10/SCN2A/SCN1A/KCNS1/CACNG2/SACM1L/DLG1/GLRB/KCNIP4/GABRA4/GABRA1/KCNQ5/STXBP5/CNTNAP2/STX1A/KCNV1/KCNT1/GRIN1/CACNA1F	38	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0034705	potassium channel complex	18/880	89/14993	3.33552718925925e-06	7.41513352073787e-05	6.10387971475782e-05	KCNAB2/KCNQ4/GRIK3/KCNA2/KCNH1/KCNMA1/ABCC8/KCNC2/KCNH4/KCNIP3/DPP10/KCNS1/KCNIP4/KCNQ5/CNTNAP2/STX1A/KCNV1/KCNT1	18	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0008076	voltage-gated potassium channel complex	17/880	82/14993	4.36148372446636e-06	9.33680589904281e-05	7.68573350276334e-05	KCNAB2/KCNQ4/KCNA2/KCNH1/KCNMA1/ABCC8/KCNC2/KCNH4/KCNIP3/DPP10/KCNS1/KCNIP4/KCNQ5/CNTNAP2/STX1A/KCNV1/KCNT1	17	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0044306	neuron projection terminus	22/880	128/14993	4.90868062087366e-06	0.000101329192816606	8.34106631817629e-05	KCNAB2/CHRM3/GRIK3/KCNA2/STX3/SYT7/HSPA8/LRRK2/SYT1/VAMP1/KCNC2/PRRT2/ADCYAP1/KCNIP3/CCK/NMU/DGKI/UNC13B/NTRK2/STXBP1/GRIN1/FMR1	22	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0043197	dendritic spine	24/880	151/14993	7.53245207744985e-06	0.00015012956209538	0.000123581427913152	PDE4B/DNM3/ACTN2/CTNND1/GRIA4/APBB1/MTMR2/ARHGAP32/ATP2B1/ANKS1B/APBA2/NR1D1/ALS2/SYNDIG1/SEPT11/LAMA2/PRKAR2B/LRRC4/DGKI/ASAP1/NTRK2/DNM1/GRIN1/FMR1	24	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0044309	neuron spine	24/880	153/14993	9.48497834689888e-06	0.000182743916150252	0.000150428428519238	PDE4B/DNM3/ACTN2/CTNND1/GRIA4/APBB1/MTMR2/ARHGAP32/ATP2B1/ANKS1B/APBA2/NR1D1/ALS2/SYNDIG1/SEPT11/LAMA2/PRKAR2B/LRRC4/DGKI/ASAP1/NTRK2/DNM1/GRIN1/FMR1	24	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0031252	cell leading edge	44/880	377/14993	1.00877136147433e-05	0.000188087047397473	0.000154826708110832	SSX2IP/KCNA2/ARHGEF2/KCNH1/PLEKHA1/JCAD/CTNND1/STX3/APBB1/PAK1/KCNC2/KITLG/ATP2B1/FGD6/ARHGEF7/TLN2/MYO5A/PAFAH1B1/NDEL1/MYH10/EPB41L3/ACTR2/CTNNA2/ARHGEF4/DPP4/ALS2/PHLDB2/PIK3CA/CLASP2/PLXND1/LDB2/GABRA4/RASA1/CTNNA1/GABRA1/CARMIL1/TIAM2/NEDD9/PTPRK/CNTNAP2/COBL/ANK1/TSC1/CDKL5	44	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0030426	growth cone	23/880	153/14993	2.92136472543605e-05	0.000527671503531886	0.000434360807860886	CRTAC1/CTNND1/STX3/APBB1/LRRK2/DCTN2/PCDH9/MYO5A/PAFAH1B1/NDEL1/CYTH2/RTN4/ALS2/NGEF/GAP43/NRSN1/TIAM2/LMTK2/COBL/C9orf72/TSC1/CDKL5/FMR1	23	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0030427	site of polarized growth	23/880	157/14993	4.4326782702669e-05	0.000767538103268727	0.0006318106404616	CRTAC1/CTNND1/STX3/APBB1/LRRK2/DCTN2/PCDH9/MYO5A/PAFAH1B1/NDEL1/CYTH2/RTN4/ALS2/NGEF/GAP43/NRSN1/TIAM2/LMTK2/COBL/C9orf72/TSC1/CDKL5/FMR1	23	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0030672	synaptic vesicle membrane	16/880	88/14993	4.64772207861686e-05	0.000767538103268727	0.0006318106404616	SLC6A17/SYT2/SLC17A6/SYT12/ABCC8/SYT7/LRRK2/SYT1/RPH3A/VAMP1/SV2B/SLC9B2/SV2C/ICA1/STX1A/UNC13B	16	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0099501	exocytic vesicle membrane	16/880	88/14993	4.64772207861686e-05	0.000767538103268727	0.0006318106404616	SLC6A17/SYT2/SLC17A6/SYT12/ABCC8/SYT7/LRRK2/SYT1/RPH3A/VAMP1/SV2B/SLC9B2/SV2C/ICA1/STX1A/UNC13B	16	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0099568	cytoplasmic region	46/880	446/14993	0.000138933907023226	0.00223066106276179	0.00183620251387421	EPB41/ACTN2/KIF17/GRIK3/RIMS3/RHOBTB1/STIM1/ARHGAP32/LRRK2/KIF5A/CABP1/RND1/ARHGEF7/PAFAH1B1/NDEL1/WIPF2/SEPT9/MYH10/NOS2/PIK3C3/SPIRE1/ACTN4/ACTR2/IFT172/RANGAP1/PHLDB2/OPA1/CLASP2/MAP4/IFT57/SHROOM3/SEPT11/BBS7/NEDD9/IPCEF1/SEPT7/COBL/DMTN/RHOBTB2/RIMS2/UNC13B/SPTAN1/TSC1/CDKL5/FMR1/MPP1	46	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0005938	cell cortex	32/880	281/14993	0.000249982784841344	0.00390513647671072	0.00321457236837233	EPB41/ACTN2/RIMS3/RHOBTB1/STIM1/ARHGAP32/CABP1/RND1/ARHGEF7/PAFAH1B1/WIPF2/SEPT9/MYH10/NOS2/SPIRE1/ACTN4/ACTR2/PHLDB2/CLASP2/SHROOM3/SEPT11/NEDD9/IPCEF1/SEPT7/COBL/DMTN/RHOBTB2/RIMS2/UNC13B/SPTAN1/TSC1/MPP1	32	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0071782	endoplasmic reticulum tubular network	6/880	20/14993	0.000764601816533842	0.0115115645822085	0.00947591912430932	STIM1/ATL1/RAB3GAP1/ATL2/RTN4/LNPK	6	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0048786	presynaptic active zone	8/880	35/14993	0.000776731866273585	0.0115115645822085	0.00947591912430932	RIMS3/GUCY1B1/STX1A/DGKI/FZD3/RIMS2/UNC13B/STXBP1	8	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0060076	excitatory synapse	7/880	30/14993	0.00145062651443358	0.0208057844780918	0.0171265973121426	PDE4B/SLC17A6/SYT1/SYNDIG1/LRRC4/DGKI/GRIN1	7	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0044291	cell-cell contact zone	11/880	66/14993	0.00147584284360167	0.0208057844780918	0.0171265973121426	ATP1A1/ANK3/PAK1/PCDH9/AKAP6/SCN2A/SCN1A/NECTIN3/DLG1/ANK2/CTNNA1	11	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0016528	sarcoplasm	11/880	67/14993	0.00167405867720717	0.021475553260346	0.0176779276519329	CASQ1/ANK3/CAMK2G/STIM1/SLN/AKAP6/TMEM38A/ITPR1/MEF2C/ANK1/HABP4	11	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0014704	intercalated disc	9/880	48/14993	0.00167867359016698	0.021475553260346	0.0176779276519329	ATP1A1/ANK3/PAK1/AKAP6/SCN2A/SCN1A/DLG1/ANK2/CTNNA1	9	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0043296	apical junction complex	16/880	120/14993	0.00172529318221375	0.021475553260346	0.0176779276519329	MAGI3/ARHGEF2/MPP7/FRMPD2/ANK3/CTNND1/PLXDC1/CYTH2/NECTIN3/MAGI1/DLG1/SHROOM3/RAPGEF2/CTNNA1/MAGI2/EPB41L4B	16	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0030673	axolemma	5/880	16/14993	0.00174628201251948	0.021475553260346	0.0176779276519329	KCNH1/KCNC2/EPB41L3/CNTNAP2/ANK1	5	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0032433	filopodium tip	5/880	16/14993	0.00174628201251948	0.021475553260346	0.0176779276519329	MYO5A/AP2A1/OSBPL3/FZD3/FMR1	5	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0090723	growth cone part	5/880	16/14993	0.00174628201251948	0.021475553260346	0.0176779276519329	APBB1/PAFAH1B1/NDEL1/GAP43/FMR1	5	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0044224	juxtaparanode region of axon	4/880	10/14993	0.00186070852586493	0.0224060318322901	0.0184438652125208	KCNAB2/KCNA2/EPB41L3/CNTNAP2	4	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0019898	extrinsic component of membrane	27/880	257/14993	0.00242973724407154	0.0286406857647355	0.0235760152352221	KCNAB2/VPS13D/EFCAB7/GNB1/PIK3R3/NMT2/ATG13/SYTL2/RPH3A/STYK1/RGS6/MFGE8/CDH13/GNG13/PIK3C3/SERPINE2/PIK3CA/OPA1/MGLL/CDH6/PIK3R1/CTNNA1/CDH18/CDH12/CDH10/VPS13A/FMR1	27	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0044448	cell cortex part	19/880	159/14993	0.00247756797272798	0.0286406857647355	0.0235760152352221	EPB41/ACTN2/RIMS3/STIM1/WIPF2/SEPT9/NOS2/ACTN4/ACTR2/PHLDB2/CLASP2/SHROOM3/SEPT11/SEPT7/DMTN/RIMS2/UNC13B/SPTAN1/MPP1	19	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0043204	perikaryon	15/880	114/14993	0.00270254688005822	0.0306288646406598	0.0252126148562707	GRIK3/KCNA2/KCNH1/ENO2/LRRK2/KCNC2/NGB/RBFOX3/SERPINI1/CCK/CPNE5/CNTNAP2/C9orf72/FMR1/CACNA1F	15	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0044292	dendrite terminus	4/880	11/14993	0.00278893840928035	0.0310001230877701	0.0255182218824842	RTN4/IFT57/COBL/CDKL5	4	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0031672	A band	7/880	34/14993	0.00312415737301842	0.0340709992755594	0.0280460602304732	PPP1R12B/MYBPC1/PPP1R12A/ANK2/MYOM2/ANK1/SMPX	7	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0031965	nuclear membrane	29/880	288/14993	0.00321449067755625	0.0344069557708799	0.0283226079192091	KCNH1/AHCTF1/PAK1/NR4A1/STAT6/IPO5/AKAP6/KLHDC2/PAFAH1B1/UTP18/TMEM38A/RANBP2/CERS6/NRXN1/PLCB1/RANGAP1/ITPR1/NUP54/LMNB1/NUP155/FAM169A/OSBPL3/SCRN1/DPY19L1/STX1A/RB1CC1/SPIN1/C9orf72/SCAI	29	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0031256	leading edge membrane	19/880	164/14993	0.00351396048604271	0.0369285301987761	0.0303982801854795	KCNA2/ARHGEF2/KCNH1/PLEKHA1/JCAD/PAK1/KCNC2/ATP2B1/EPB41L3/ARHGEF4/DPP4/CLASP2/PLXND1/GABRA4/GABRA1/PTPRK/CNTNAP2/ANK1/CDKL5	19	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0030315	T-tubule	8/880	44/14993	0.00366665056705584	0.037845071924255	0.0311527454193467	ATP1A1/CASQ1/CACNB2/ANK3/AKAP6/SCN2A/SCN1A/ANK2	8	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0097730	non-motile cilium	14/880	107/14993	0.00388416349944273	0.0384430505776441	0.0316449806248318	GNB1/KIF17/OPN3/PKD2L1/MYO5A/SEPT9/RHO/IFT57/BBS7/PTPRK/AHI1/SEPT7/NAPEPLD/CACNA1F	14	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0030130	clathrin coat of trans-Golgi network vesicle	4/880	12/14993	0.00399062808764472	0.0384430505776441	0.0316449806248318	CLTC/SYNRG/AP2A1/NCALD	4	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0042405	nuclear inclusion body	4/880	12/14993	0.00399062808764472	0.0384430505776441	0.0316449806248318	ATXN3/RANBP2/SLF1/ATXN1	4	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0043194	axon initial segment	4/880	12/14993	0.00399062808764472	0.0384430505776441	0.0316449806248318	ANK3/SCN1A/CCK/NRCAM	4	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0031253	cell projection membrane	29/880	295/14993	0.00452690705670921	0.0427464583111317	0.0351873960237325	EFCAB7/GNB1/EPS15/KCNA2/ARHGEF2/KCNH1/PLEKHA1/JCAD/PKD2L1/PAK1/KCNC2/ATP2B1/EPB41L3/ARHGEF4/DPP4/GAP43/RHO/CLASP2/PLXND1/DLG1/GABRA4/BBS7/GABRA1/CNTNAP2/NAPEPLD/DMTN/ANK1/ASAP1/CDKL5	29	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0005635	nuclear envelope	39/880	430/14993	0.00458526023406603	0.0427464583111317	0.0351873960237325	IPO9/KCNH1/AHCTF1/SORL1/PAK1/NR4A1/TMPO/STAT6/IPO5/AKAP6/KLHDC2/TYRO3/PAFAH1B1/NDEL1/UTP18/TMEM38A/RANBP2/CERS6/NRXN1/RTN4/PLCB1/CSE1L/RANGAP1/ITPR1/EIF5A2/NUP54/LMNB1/NUP155/FAM169A/MLIP/KPNA5/OSBPL3/SCRN1/DPY19L1/STX1A/RB1CC1/SPIN1/C9orf72/SCAI	39	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0016342	catenin complex	6/880	28/14993	0.00497233285380983	0.0456191807857473	0.0375521211348712	CDH13/CDH6/CTNNA1/CDH18/CDH12/CDH10	6	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0005845	mRNA cap binding complex	4/880	13/14993	0.00549919074819958	0.0496645664446774	0.0408821417464837	RNMT/EIF4E2/EIF4E1B/FMR1	4	CC	DLPFC and HIPPO adult differences
jxn.DLPFC	GO:0030027	lamellipodium	20/880	184/14993	0.00576125829185477	0.0512308814260317	0.0421714776990827	KCNA2/CTNND1/STX3/APBB1/PAK1/KITLG/FGD6/ARHGEF7/MYH10/ACTR2/CTNNA2/DPP4/ALS2/PIK3CA/PLXND1/CTNNA1/CARMIL1/TIAM2/NEDD9/TSC1	20	CC	DLPFC and HIPPO adult differences
